"Obs_year","Park_code","Obs_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Observer","Loc_description","Obs_notes","Incidental_obs_ID","DPL_code","DPL_date_str"
2009,"SAJH","5/24/2009","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Holmgren_Mandy","AMCA",,3996,,""
2009,"SAJH","5/24/2009","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Holmgren_Mandy","AMCA",,3739,,""
2009,"SAJH","5/26/2009","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Holmgren_Mandy","BRCA",,3909,,""
2009,"SAJH","5/26/2009","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Holmgren_Mandy","AMCA",,3877,,""
2009,"SAJH","5/26/2009","PECO","Phalacrocorax pelagicus","Pelagic Cormorant","Phalacrocoracidae",764,"Holmgren_Mandy","AMCA",,4071,,""
2009,"SAJH","5/26/2009","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"Holmgren_Mandy","BRCA",,3850,,""
2009,"SAJH","5/24/2009","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Holmgren_Mandy","AMCA",,3988,,""
2009,"SAJH","5/24/2009","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Holmgren_Mandy","AMCA",,3812,,""
2009,"SAJH","5/24/2009","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Holmgren_Mandy","AMCA",,3800,,""
2009,"SAJH","5/24/2009","PUFI","Haemorhous purpureus","Purple Finch","Fringillidae",1830,"Holmgren_Mandy","AMCA",,3834,,""
2009,"SAJH","5/25/2009","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Holmgren_Mandy","AMCA",,4115,,""
2009,"SAJH","5/24/2009","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Holmgren_Mandy","AMCA",,4010,,""
2009,"SAJH","5/25/2009","RHAU","Cerorhinca monocerata","Rhinoceros Auklet","Laridae",597,"Holmgren_Mandy","AMCA",,3871,,""
2009,"SAJH","5/26/2009","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Holmgren_Mandy","AMCA",,3983,,""
2009,"SAJH","5/24/2009","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Holmgren_Mandy","AMCA",,3778,,""
2009,"SAJH","5/25/2009","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Holmgren_Mandy","AMCA",,3845,,""
2009,"SAJH","5/25/2009","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"Holmgren_Mandy","AMCA",,3671,,""
2009,"SAJH","5/24/2009","SOSP","Melospiza melodia","Song Sparrow","Fringillidae",1949,"Holmgren_Mandy","AMCA",,3794,,""
2009,"SAJH","5/24/2009","SPTO","Pipilo maculatus","Spotted Towhee","Fringillidae",1966,"Holmgren_Mandy","AMCA",,3934,,""
2009,"SAJH","5/27/2009","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"Holmgren_Mandy","BRCA",,3725,,""
2009,"SAJH","5/27/2009","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Holmgren_Mandy","BRCR",,4054,,""
2009,"SAJH","5/24/2009","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Holmgren_Mandy","AMCA",,3760,,""
2009,"SAJH","5/27/2009","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Holmgren_Mandy","BRCA",,4065,,""
2009,"SAJH","5/25/2009","TRES","Tachycineta bicolor","Tree Swallow","Hirundinidae",1478,"Holmgren_Mandy","AMCA",,3790,,""
2009,"SAJH","5/24/2009","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"Holmgren_Mandy","AMCA",,3840,,""
2009,"SAJH","5/27/2009","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Holmgren_Mandy","BRCA",,4088,,""
2009,"SAJH","5/26/2009","VESP","Pooecetes gramineus","Vesper Sparrow","Fringillidae",1934,"Holmgren_Mandy","AMCA",,3818,,""
2009,"SAJH","5/24/2009","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Holmgren_Mandy","AMCA",,3828,,""
2009,"SAJH","5/24/2009","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Holmgren_Mandy","AMCA",,3915,,""
2009,"SAJH","5/24/2009","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Holmgren_Mandy","AMCA",,4004,,""
2009,"SAJH","5/24/2009","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Holmgren_Mandy","AMCA",,3754,,""
2009,"SAJH","5/28/2009","WEWP","Contopus sordidulus","Western Wood-Pewee","Tyrannidae",1350,"Holmgren_Mandy","AMCA",,3971,,""
2009,"SAJH","5/25/2009","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Holmgren_Mandy","AMCA",,4047,,""
2009,"SAJH","5/25/2009","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Holmgren_Mandy","AMCA",,4031,,""
2009,"SAJH","5/24/2009","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Holmgren_Mandy","AMCA",,3702,,""
2008,"MORA","7/21/2008","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Tillinghast_Andrew","Sourdough Ridge",,909,,""
2008,"MORA","7/15/2008","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"Wallace_Zachary","Emerald Ridge",,899,,""
2008,"MORA","6/5/2008","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Tillinghast_Andrew","Lower Tahoma Creek",,815,,""
2008,"MORA","7/14/2008","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Wallace_Zachary","Summerland",,734,,""
2008,"MORA","7/12/2008","BADO","Strix varia","Barred Owl","Strigidae",908,"Tillinghast_Andrew","Kautz Creek","Tran 4009, during SPOW survey",641,,""
2008,"MORA","6/3/2008","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Wallace_Zachary","Longmire",,340,,""
2008,"MORA","6/8/2008","BEWR","Thryomanes bewickii","Bewick’s Wren","Certhiidae",1540,"Wallace_Zachary","Lower Tahoma Creek","Tran 4005",724,,""
2008,"MORA","6/4/2008","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Wallace_Zachary","Ohanapecosh","Tran 4018",1026,,""
2008,"MORA","6/5/2008","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Wallace_Zachary","Grove of the Patriarchs","Tran 4018",444,,""
2008,"MORA","6/3/2008","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Wallace_Zachary","Longmire",,726,,""
2008,"MORA","6/4/2008","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Wallace_Zachary","Ohanapecosh","Tran 4018",420,,""
2008,"MORA","7/7/2008","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Tillinghast_Andrew","Crystal Lake",,926,,""
2008,"MORA","6/18/2008","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Tillinghast_Andrew","Cowlitz Creek","Tran 4002",859,,""
2008,"MORA","6/4/2008","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Wallace_Zachary","Ohanapecosh","Tran 4018",538,,""
2008,"MORA","7/7/2008","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Tillinghast_Andrew","Crystal Lake",,322,,""
2008,"MORA","7/3/2008","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"Tillinghast_Andrew","Crystal Lake Trail","Tran 4048",956,,""
2008,"MORA","6/4/2008","CORA","Corvus corax","Common Raven","Corvidae",1471,"Tillinghast_Andrew","Ohanapecosh","Tran 4018",988,,""
2008,"MORA","6/4/2008","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Wallace_Zachary","Ohanapecosh","Tran 4018",359,,""
2008,"MORA","6/18/2008","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Tillinghast_Andrew","Cowlitz","Tran 4002",383,,""
2008,"MORA","7/7/2008","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"Tillinghast_Andrew","Crystal Lake",,492,,""
2008,"MORA","6/5/2008","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Tillinghast_Andrew","Grove of the Patriarchs","Tran 4010",714,,""
2008,"MORA","7/21/2008","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Tillinghast_Andrew","Paradise","Tran 4007",886,,""
2008,"MORA","6/5/2008","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Wallace_Zachary","Grove of the Patriarchs","Tran 4010",741,,""
2008,"MORA","6/23/2008","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Wallace_Zachary","Round Pass","Tran 4030",606,,""
2008,"MORA","6/20/2008","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Wallace_Zachary","Deer Creek",,407,,""
2008,"MORA","6/5/2008","HEWA","Setophaga occidentalis","Hermit Warbler","Fringillidae",2125,"Tillinghast_Andrew","Lower Tahoma Creek","Tran 4005",948,,""
2008,"MORA","7/21/2008","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"Tillinghast_Andrew","Sunrise",,349,,""
2008,"MORA","7/10/2008","NAWA","Oreothlypis ruficapilla","Nashville Warbler","Fringillidae",2071,"Tillinghast_Andrew","Paradise rd","Tran 4029",1012,,""
2008,"MORA","7/8/2008","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Wallace_Zachary","Frying Pan Creek","Tran 4044",664,,""
2008,"MORA","6/8/2008","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Wallace_Zachary","Lower Tacoma Creek","Tran 4005",790,,""
2008,"MORA","6/5/2008","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Wallace_Zachary","Grove of the Patriarchs","Tran 4010",432,,""
2008,"MORA","7/8/2008","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Tillinghast_Andrew","Frying Pan Creek","Tran 4044",688,,""
2008,"MORA","6/4/2008","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Tillinghast_Andrew","Ohanapecosh","Tran 4018",630,,""
2008,"MORA","7/26/2008","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Tillinghast_Andrew","Sunrise",,584,,""
2008,"MORA","6/4/2008","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Tillinghast_Andrew","Ohanapecosh","Tran 4018",768,,""
2008,"MORA","6/5/2008","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Tillinghast_Andrew","Lower Tacoma Creek","Tran 4005",549,,""
2008,"MORA","7/22/2008","PRFA","Falco mexicanus","Prairie Falcon","Falconidae",1062,"Wallace_Zachary","Burroughs Mt",,682,,""
2008,"MORA","6/5/2008","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Wallace_Zachary","Grove of the Patriarchs","Tran 4010",527,,""
2008,"MORA","6/4/2008","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Wallace_Zachary","Ohanapecosh","Tran 4018",1016,,""
2008,"MORA","6/3/2008","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Tillinghast_Andrew","Longmire",,479,,""
2008,"MORA","6/4/2008","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Tillinghast_Andrew","Ohanapecosh","Tran 4018",804,,""
2008,"MORA","7/21/2008","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Wallace_Zachary","Paradise Rd",,763,,""
2008,"MORA","6/9/2008","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Tillinghast_Andrew","Sunshine Pt",,504,,""
2008,"MORA","6/3/2008","RWBL","Agelaius phoeniceus","Red-winged Blackbird","Fringillidae",2031,"Tillinghast_Andrew","Longmire",,596,,""
2008,"MORA","7/12/2008","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Tillinghast_Andrew","Kautz Creek","Transect 4009",652,,""
2008,"MORA","6/8/2008","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Wallace_Zachary","Sunshine Pt","Tran4001",939,,""
2008,"MORA","6/4/2008","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Wallace_Zachary","Ohanapecosh","Tran 4018",871,,""
2008,"MORA","6/5/2008","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Wallace_Zachary","Grove of the Patriarchs",,468,,""
2008,"MORA","7/13/2008","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Tillinghast_Andrew","Summerland",,675,,""
2008,"MORA","6/4/2008","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Wallace_Zachary","Ohanapecosh","Tran 4018",914,,""
2008,"MORA","6/20/2008","VASW","Chaetura vauxi","Vaux’s Swift","Apodidae",290,"Wallace_Zachary","Deer Creek","Tran 4028",562,,""
2008,"MORA","6/5/2008","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Tillinghast_Andrew","Grove of the Patriarchs",,969,,""
2008,"MORA","6/9/2008","VGSW","Tachycineta thalassina","Violet-green Swallow","Hirundinidae",1480,"Tillinghast_Andrew","Sunshine Point","Tran 4001",573,,""
2008,"MORA","6/9/2008","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Tillinghast_Andrew","Sunshine Pt","Tran 4001",695,,""
2008,"MORA","6/9/2008","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Tillinghast_Andrew","Sunshine Point",,796,,""
2008,"MORA","6/5/2008","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Wallace_Zachary","Lower Tahoma Creek","Tran 4005",457,,""
2008,"MORA","6/4/2008","WIWA","Cardellina pusilla","Wilson’s Warbler","Fringillidae",2138,"Wallace_Zachary","Ohanapecosh","Tran 4018",841,,""
2008,"MORA","6/23/2008","YEWA","Setophaga petechia","Yellow Warbler","Fringillidae",2101,"Tillinghast_Andrew","Rouns Pass-Tacoma Creek","Tran 4042",829,,""
2008,"MORA","6/9/2008","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Tillinghast_Andrew","Sunshine Point","Tran 4001",372,,""
2008,"NOCA","5/25/2008","AMCR","Corvus brachyrhynchos","American Crow","Corvidae",1458,"Wicks_Andrew","Stehekin","point count",2335,,""
2008,"NOCA","5/26/2008","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Kuhlman_Kara","Stehekin","point count",1593,,""
2008,"NOCA","5/13/2008","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Wilkerson_Bob","Stehekin","seen during training",2163,,""
2008,"NOCA","5/8/2008","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Wicks_Andrew","Colonial Creek","training",2025,,""
2008,"NOCA","5/23/2008","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"Wicks_Andrew","Diablo","Burnt stand along trail",1834,,""
2008,"NOCA","6/5/2008","BADO","Strix varia","Barred Owl","Strigidae",908,"Kuhlman_Kara","Colonial Creek Campground",,1651,,""
2008,"NOCA","5/26/2008","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Wicks_Andrew","Lake Chelan",,1924,,""
2008,"NOCA","6/5/2008","BAGO","Bucephala islandica","Barrow’s Goldeneye","Anatidae",100,"Kuhlman_Kara","Diablo Lake","near Colonial Creek Campground",1215,,""
2008,"NOCA","5/29/2008","BARS","Hirundo rustica","Barn Swallow","Hirundinidae",1495,"Wicks_Andrew","Stehekin","landing",1055,,""
2008,"NOCA","5/24/2008","BBWO","Picoides arcticus","Black-backed Woodpecker","Picidae",1010,"Kuhlman_Kara","Stehekin","Lakeshore trail 2 males,1 female",2280,,""
2008,"NOCA","5/8/2008","BCCH","Poecile atricapillus","Black-capped Chickadee","Paridae",1502,"Wicks_Andrew","Colonial Creek","seen during training",2306,,""
2008,"NOCA","5/9/2008","BEKI","Megaceryle alcyon","Belted Kingfisher","Cerylidae",956,"Wilkerson_Bob","Newhalem","Ponds",2142,,""
2008,"NOCA","5/25/2008","BHCO","Molothrus ater","Brown-headed Cowbird","Fringillidae",2038,"Kuhlman_Kara","Stehekin","point count",1376,,""
2008,"NOCA","5/25/2008","BHGR","Pheucticus melanocephalus","Black-headed Grosbeak","Fringillidae",2169,"Wicks_Andrew","Stehekin","point count",2384,,""
2008,"NOCA","6/18/2008","BLSW","Cypseloides niger","Black Swift","Apodidae",282,"Kuhlman_Kara","Stehekin","1015.WW05",2236,,""
2008,"NOCA","5/25/2008","BRCR","Certhia americana","Brown Creeper","Certhiidae",1520,"Kuhlman_Kara","Stehekin","point count",1299,,""
2008,"NOCA","6/5/2008","BTPI","Patagioenas fasciata","Band-tailed Pigeon","Columbidae",183,"Kuhlman_Kara","Colonial Creek Campground","on Thunder Creek Trail",1826,,""
2008,"NOCA","5/28/2008","BTYW","Setophaga nigrescens","Black-throated Gray Warbler","Fringillidae",2122,"Kuhlman_Kara","Stehekin","point count",1236,,""
2008,"NOCA","6/7/2008","BUOR","Icterus bullockii","Bullock's Oriole","Fringillidae",2020,"Wicks_Andrew","Diablo","2 1st year males",1111,,""
2008,"NOCA","6/8/2008","BWTE","Anas discors","Blue-winged Teal","Anatidae",57,"Wicks_Andrew","Diablo","on Skagit River",1686,,""
2008,"NOCA","5/25/2008","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Kuhlman_Kara","Stehekin","point count",2187,,""
2008,"NOCA","5/13/2008","CAHU","Selasphorus calliope","Calliope Hummingbird","Trochilidae",376,"Wilkerson_Bob","Stehekin","seen during training",2037,,""
2008,"NOCA","5/11/2008","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Kuhlman_Kara",,,2100,,""
2008,"NOCA","5/25/2008","CANG","Branta canadensis","Canada Goose","Anatidae",37,"Kuhlman_Kara","Stehekin","During point count",1605,,""
2008,"NOCA","5/26/2008","CANW","Catherpes mexicanus","Canyon Wren","Certhiidae",1524,"Kuhlman_Kara","Stehekin","in talus",2373,,""
2008,"NOCA","5/25/2008","CAVI","Vireo cassinii","Cassin's Vireo","Vireonidae",1416,"Kuhlman_Kara","Stehekin","point count",2269,,""
2008,"NOCA","5/25/2008","CBCH","Poecile rufescens","Chestnut-backed Chickadee","Paridae",1505,"Wicks_Andrew","Stehekin","point count",1460,,""
2008,"NOCA","5/16/2008","CEDW","Bombycilla cedrorum","Cedar Waxwing","Bombycillidae",1717,"Wicks_Andrew","Newhalem","training",2198,,""
2008,"NOCA","5/25/2008","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Wicks_Andrew","Stehekin","point count",1037,,""
2008,"NOCA","5/5/2008","CLSW","Petrochelidon pyrrhonota","Cliff Swallow","Hirundinidae",1497,"Kuhlman_Kara","Colonial Creek","on Diablo Bridge",1125,,""
2008,"NOCA","7/7/2008","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"Kuhlman_Kara","Stehekin","Goode Ridge",1282,,""
2008,"NOCA","6/21/2008","COLO","Gavia immer","Common Loon","Gaviidae",670,"Wicks_Andrew","Cougar Island","Transect 1022",1193,,""
2008,"NOCA","5/24/2008","COME","Mergus merganser","Common Merganser","Anatidae",103,"Wicks_Andrew","Stehekin","Lake Chelan",1895,,""
2008,"NOCA","6/21/2008","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"Kuhlman_Kara","Sourdough Trail","Transect 1022",2257,,""
2008,"NOCA","5/26/2008","CORA","Corvus corax","Common Raven","Corvidae",1471,"Kuhlman_Kara","Stehekin","point count",2288,,""
2008,"NOCA","5/16/2008","COYE","Geothlypis trichas","Common Yellowthroat","Fringillidae",2084,"Kuhlman_Kara","Newhalem Ag Ponds","training",1764,,""
2008,"NOCA","5/25/2008","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Wicks_Andrew","Stehekin","point count",1098,,""
2008,"NOCA","5/15/2008","DOWO","Picoides pubescens","Downy Woodpecker","Picidae",1012,"Kuhlman_Kara","Newhalem","Ag ponds during training",1883,,""
2008,"NOCA","5/25/2008","DUFL","Empidonax oberholseri","Dusky Flycatcher","Tyrannidae",1368,"Kuhlman_Kara","Stehekin","point count",1786,,""
2008,"NOCA","5/16/2008","EUST","Sturnus vulgaris","European Starling","Sturnidae",1714,"Kuhlman_Kara","Newhalem",,1629,,""
2008,"NOCA","5/25/2008","EVGR","Coccothraustes vespertinus","Evening Grosbeak","Fringillidae",1780,"Kuhlman_Kara","Stehekin","point count",1147,,""
2008,"NOCA","7/7/2008","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"Kuhlman_Kara","Stehekin","Goode Ridge transect 1031",1362,,""
2008,"NOCA","7/26/2008","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"Kuhlman_Kara","Sahale Arm",,2132,,""
2008,"NOCA","5/27/2008","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"Kuhlman_Kara","Stehekin","Flew in during hooting",1120,,""
2008,"NOCA","7/23/2008","GOEA","Aquila chrysaetos","Golden Eagle","Accipitridae",821,"Wicks_Andrew","Juanita Lake","Top of Boulder Butte -adult (seen from 15 m)",1622,,""
2008,"NOCA","5/27/2008","HADU","Histrionicus histrionicus","Harlequin Duck","Anatidae",89,"Wicks_Andrew","Stehekin River","male",2123,,""
2008,"NOCA","5/25/2008","HAFL","Empidonax hammondii","Hammond's Flycatcher","Tyrannidae",1365,"Wicks_Andrew","Stehekin","point count",1851,,""
2008,"NOCA","5/25/2008","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Wicks_Andrew","Stehekin","point count",1581,,""
2008,"NOCA","6/21/2008","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Kuhlman_Kara","Sourdough Trail","Transect 1022",1203,,""
2008,"NOCA","6/17/2008","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Kuhlman_Kara","Stehekin","old wagon trail",2068,,""
2008,"NOCA","7/6/2008","LAZB","Passerina amoena","Lazuli Bunting","Fringillidae",2176,"Wicks_Andrew","South Fork","Just before last point on arm",1171,,""
2008,"NOCA","5/13/2008","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"Kuhlman_Kara","Stehekin","Coon Lake heard singing along lakeshore near trail",2299,,""
2008,"NOCA","6/8/2008","MALL","Anas platyrhynchos","Mallard","Anatidae",68,"Wicks_Andrew","Diablo","on Skagit River",1351,,""
2008,"NOCA","5/25/2008","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Wicks_Andrew","Stehekin","point count",1970,,""
2008,"NOCA","7/23/2008","MOBL","Sialia currucoides","Mountain Bluebird","Muscicapidae",1635,"Kuhlman_Kara","Lake Juanita","in camp",1066,,""
2008,"NOCA","5/13/2008","MOCH","Poecile gambeli","Mountain Chickadee","Paridae",1503,"Wilkerson_Bob","Stehekin","seen during training",1182,,""
2008,"NOCA","5/24/2008","MODO","Zenaida macroura","Mourning Dove","Columbidae",225,"Wicks_Andrew","Stehekin","Lakeshore Trail",1075,,""
2008,"NOCA","5/25/2008","NAWA","Oreothlypis ruficapilla","Nashville Warbler","Fringillidae",2071,"Kuhlman_Kara","Stehekin","point count",2348,,""
2008,"NOCA","5/21/2008","NOFL","Colaptes auratus","Northern Flicker","Picidae",1028,"Wicks_Andrew","Diablo",,1702,,""
2008,"NOCA","5/23/2008","NOGO","Accipiter gentilis","Northern Goshawk","Accipitridae",836,"Wicks_Andrew","Diablo","Sourdough Ridge Trail",1869,,""
2008,"NOCA","5/17/2008","NOPO","Glaucidium gnoma","Northern Pygmy-Owl","Strigidae",895,"Wicks_Andrew","Desolation Peak","Seen about 1/2 way up mountain",1993,,""
2008,"NOCA","5/26/2008","NRWS","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Hirundinidae",1486,"Kuhlman_Kara","Stehekin","Weaver Point",1159,,""
2008,"NOCA","5/9/2008","OCWA","Oreothlypis celata","Orange-crowned Warbler","Fringillidae",2068,"Kuhlman_Kara","Newhalem","ag ponds",1982,,""
2008,"NOCA","5/25/2008","OSFL","Contopus cooperi","Olive-sided Flycatcher","Tyrannidae",1346,"Wicks_Andrew","Stehekin","point count",1271,,""
2008,"NOCA","5/27/2008","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Kuhlman_Kara","Stehekin","Weaver Point",1737,,""
2008,"NOCA","5/21/2008","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Wicks_Andrew","Diablo",,1639,,""
2008,"NOCA","7/18/2008","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"Kuhlman_Kara","Desolation Peak",,1529,,""
2008,"NOCA","5/25/2008","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Wicks_Andrew","Stehekin","point count",1957,,""
2008,"NOCA","5/26/2008","PIWO","Dryocopus pileatus","Pileated Woodpecker","Picidae",1037,"Wicks_Andrew","Stehekin","point count",1472,,""
2008,"NOCA","5/8/2008","PSFL","Empidonax difficilis","Pacific-slope Flycatcher","Tyrannidae",1370,"Wilkerson_Bob","Colonial Creek","seen during training",1446,,""
2008,"NOCA","7/11/2008","PUFI","Haemorhous purpureus","Purple Finch","Fringillidae",1830,"Kuhlman_Kara","Stehekin","near landing",1541,,""
2008,"NOCA","7/25/2008","RBGU","Larus delawarensis","Ring-billed Gull","Laridae",618,"Kuhlman_Kara","Diablo",,1483,,""
2008,"NOCA","5/25/2008","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Wicks_Andrew","Stehekin","point count",2360,,""
2008,"NOCA","5/10/2008","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Wicks_Andrew","New Halem",,1340,,""
2008,"NOCA","7/18/2008","RCKI","Regulus calendula","Ruby-crowned Kinglet","Regulidae",1588,"Kuhlman_Kara","Desolation Peak",,1775,,""
2008,"NOCA","5/25/2008","RECR","Loxia curvirostra","Red Crossbill","Fringillidae",1839,"Kuhlman_Kara","Stehekin","point count",2013,,""
2008,"NOCA","6/18/2008","REVI","Vireo olivaceus","Red-eyed Vireo","Vireonidae",1423,"Kuhlman_Kara","Stehekin","Bridge Creek Campground",1260,,""
2008,"NOCA","5/10/2008","RNPH","Phalaropus lobatus","Red-necked Phalarope","Scolopacidae",569,"Wilkerson_Bob","Diablo Lake","seen during training",1968,,""
2008,"NOCA","5/27/2008","RNSA","Sphyrapicus nuchalis","Red-naped Sapsucker","Picidae",1004,"Kuhlman_Kara","Stehekin","Weaver Point",1935,,""
2008,"NOCA","5/24/2008","RTHA","Buteo jamaicensis","Red-tailed Hawk","Accipitridae",869,"Wicks_Andrew","Stehekin",,1945,,""
2008,"NOCA","5/28/2008","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Wicks_Andrew","Stehekin","observed walking to transect",1083,,""
2008,"NOCA","5/25/2008","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Wicks_Andrew","Stehekin","Point count",1388,,""
